scenario,scenario_label,domain,language,language_label,lang_id,expected_language,agent_llm,agent_family,normalized_agent_llm,simulation_source,task_id,turns_total,trials_observed,english_turns,non_target_turns,target_turns,english_turn_share,non_target_turn_share,target_turn_share,first_non_target_turn,detected_lang_proportion,detected_lang_proportion_json
l2_interaction,L2 Interaction,telecom,vietnamese,VI,vi,vi,openai//project/lt200394-thllmV/jab/seacrowd/models/Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,qwen-3-235b-it,qwen-3-235b-it,data/simulations/l2_interaction/20260509_173928_telecom_llm_agent_Qwen3-235B-A22B-Instruct-2507-FP8_user_simulator_Qwen3-235B-A22B-Instruct-2507-FP8_crosslingual_vietnamese,[mobile_data_issue]airplane_mode_on|data_mode_off|data_saver_mode_on|data_usage_exceeded|user_abroad_roaming_enabled_off[PERSONA:Hard],24,3,3,3,21,0.125,0.125,0.875,48,vi_0.875|en_0.125,"{""en"":0.125,""vi"":0.875}"
l2_interaction,L2 Interaction,telecom,vietnamese,VI,vi,vi,openai//project/lt200394-thllmV/jab/seacrowd/models/Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,qwen-3-235b-it,qwen-3-235b-it,data/simulations/l2_interaction/20260509_173928_telecom_llm_agent_Qwen3-235B-A22B-Instruct-2507-FP8_user_simulator_Qwen3-235B-A22B-Instruct-2507-FP8_crosslingual_vietnamese,[mobile_data_issue]airplane_mode_on|data_saver_mode_on|user_abroad_roaming_disabled_on[PERSONA:None],7,3,0,0,7,0.0,0.0,1.0,,vi_1.000,"{""vi"":1.0}"
l2_interaction,L2 Interaction,telecom,vietnamese,VI,vi,vi,openai//project/lt200394-thllmV/jab/seacrowd/models/Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,qwen-3-235b-it,qwen-3-235b-it,data/simulations/l2_interaction/20260509_173928_telecom_llm_agent_Qwen3-235B-A22B-Instruct-2507-FP8_user_simulator_Qwen3-235B-A22B-Instruct-2507-FP8_crosslingual_vietnamese,[mobile_data_issue]airplane_mode_on|user_abroad_roaming_enabled_off[PERSONA:None],7,3,0,0,7,0.0,0.0,1.0,,vi_1.000,"{""vi"":1.0}"
l2_interaction,L2 Interaction,telecom,vietnamese,VI,vi,vi,openai//project/lt200394-thllmV/jab/seacrowd/models/Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,qwen-3-235b-it,qwen-3-235b-it,data/simulations/l2_interaction/20260509_173928_telecom_llm_agent_Qwen3-235B-A22B-Instruct-2507-FP8_user_simulator_Qwen3-235B-A22B-Instruct-2507-FP8_crosslingual_vietnamese,[mobile_data_issue]bad_network_preference|bad_vpn|data_mode_off|data_saver_mode_on[PERSONA:None],3,2,0,0,3,0.0,0.0,1.0,,vi_1.000,"{""vi"":1.0}"
l2_interaction,L2 Interaction,telecom,vietnamese,VI,vi,vi,openai//project/lt200394-thllmV/jab/seacrowd/models/Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,qwen-3-235b-it,qwen-3-235b-it,data/simulations/l2_interaction/20260509_173928_telecom_llm_agent_Qwen3-235B-A22B-Instruct-2507-FP8_user_simulator_Qwen3-235B-A22B-Instruct-2507-FP8_crosslingual_vietnamese,[mobile_data_issue]bad_network_preference|bad_vpn|data_mode_off|data_saver_mode_on|data_usage_exceeded|user_abroad_roaming_enabled_off[PERSONA:Easy],18,3,2,2,16,0.111111,0.111111,0.888889,44,vi_0.889|en_0.111,"{""en"":0.111111,""vi"":0.888889}"
l2_interaction,L2 Interaction,telecom,vietnamese,VI,vi,vi,openai//project/lt200394-thllmV/jab/seacrowd/models/Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,qwen-3-235b-it,qwen-3-235b-it,data/simulations/l2_interaction/20260509_173928_telecom_llm_agent_Qwen3-235B-A22B-Instruct-2507-FP8_user_simulator_Qwen3-235B-A22B-Instruct-2507-FP8_crosslingual_vietnamese,[mobile_data_issue]bad_network_preference|bad_vpn|data_saver_mode_on|data_usage_exceeded|user_abroad_roaming_disabled_off[PERSONA:Easy],23,3,2,2,21,0.086957,0.086957,0.913043,56,vi_0.913|en_0.087,"{""en"":0.086957,""vi"":0.913043}"
l2_interaction,L2 Interaction,telecom,vietnamese,VI,vi,vi,openai//project/lt200394-thllmV/jab/seacrowd/models/Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,qwen-3-235b-it,qwen-3-235b-it,data/simulations/l2_interaction/20260509_173928_telecom_llm_agent_Qwen3-235B-A22B-Instruct-2507-FP8_user_simulator_Qwen3-235B-A22B-Instruct-2507-FP8_crosslingual_vietnamese,[mobile_data_issue]bad_network_preference|bad_vpn|data_usage_exceeded|user_abroad_roaming_disabled_off[PERSONA:Easy],21,3,3,3,18,0.142857,0.142857,0.857143,50,vi_0.857|en_0.143,"{""en"":0.142857,""vi"":0.857143}"
l2_interaction,L2 Interaction,telecom,vietnamese,VI,vi,vi,openai//project/lt200394-thllmV/jab/seacrowd/models/Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,qwen-3-235b-it,qwen-3-235b-it,data/simulations/l2_interaction/20260509_173928_telecom_llm_agent_Qwen3-235B-A22B-Instruct-2507-FP8_user_simulator_Qwen3-235B-A22B-Instruct-2507-FP8_crosslingual_vietnamese,[mobile_data_issue]bad_network_preference|bad_vpn|user_abroad_roaming_disabled_off[PERSONA:Hard],30,3,2,2,28,0.066667,0.066667,0.933333,54,vi_0.933|en_0.067,"{""en"":0.066667,""vi"":0.933333}"
l2_interaction,L2 Interaction,telecom,vietnamese,VI,vi,vi,openai//project/lt200394-thllmV/jab/seacrowd/models/Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,qwen-3-235b-it,qwen-3-235b-it,data/simulations/l2_interaction/20260509_173928_telecom_llm_agent_Qwen3-235B-A22B-Instruct-2507-FP8_user_simulator_Qwen3-235B-A22B-Instruct-2507-FP8_crosslingual_vietnamese,[mobile_data_issue]bad_network_preference|bad_vpn|user_abroad_roaming_disabled_on[PERSONA:None],14,3,1,1,13,0.071429,0.071429,0.928571,56,vi_0.929|en_0.071,"{""en"":0.071429,""vi"":0.928571}"
l2_interaction,L2 Interaction,telecom,vietnamese,VI,vi,vi,openai//project/lt200394-thllmV/jab/seacrowd/models/Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,qwen-3-235b-it,qwen-3-235b-it,data/simulations/l2_interaction/20260509_173928_telecom_llm_agent_Qwen3-235B-A22B-Instruct-2507-FP8_user_simulator_Qwen3-235B-A22B-Instruct-2507-FP8_crosslingual_vietnamese,[mobile_data_issue]bad_network_preference|bad_vpn|user_abroad_roaming_enabled_off[PERSONA:Easy],18,3,1,1,17,0.055556,0.055556,0.944444,44,vi_0.944|en_0.056,"{""en"":0.055556,""vi"":0.944444}"
l2_interaction,L2 Interaction,telecom,vietnamese,VI,vi,vi,openai//project/lt200394-thllmV/jab/seacrowd/models/Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,qwen-3-235b-it,qwen-3-235b-it,data/simulations/l2_interaction/20260509_173928_telecom_llm_agent_Qwen3-235B-A22B-Instruct-2507-FP8_user_simulator_Qwen3-235B-A22B-Instruct-2507-FP8_crosslingual_vietnamese,[mobile_data_issue]bad_network_preference|data_mode_off|data_saver_mode_on|data_usage_exceeded|user_abroad_roaming_disabled_off[PERSONA:Easy],16,3,2,2,14,0.125,0.125,0.875,48,vi_0.875|en_0.125,"{""en"":0.125,""vi"":0.875}"
l2_interaction,L2 Interaction,telecom,vietnamese,VI,vi,vi,openai//project/lt200394-thllmV/jab/seacrowd/models/Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,qwen-3-235b-it,qwen-3-235b-it,data/simulations/l2_interaction/20260509_173928_telecom_llm_agent_Qwen3-235B-A22B-Instruct-2507-FP8_user_simulator_Qwen3-235B-A22B-Instruct-2507-FP8_crosslingual_vietnamese,[mobile_data_issue]bad_network_preference|data_saver_mode_on|data_usage_exceeded[PERSONA:Hard],19,3,1,1,18,0.052632,0.052632,0.947368,88,vi_0.947|en_0.053,"{""en"":0.052632,""vi"":0.947368}"
l2_interaction,L2 Interaction,telecom,vietnamese,VI,vi,vi,openai//project/lt200394-thllmV/jab/seacrowd/models/Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,qwen-3-235b-it,qwen-3-235b-it,data/simulations/l2_interaction/20260509_173928_telecom_llm_agent_Qwen3-235B-A22B-Instruct-2507-FP8_user_simulator_Qwen3-235B-A22B-Instruct-2507-FP8_crosslingual_vietnamese,[mobile_data_issue]bad_network_preference|user_abroad_roaming_enabled_off[PERSONA:Hard],17,3,0,0,17,0.0,0.0,1.0,,vi_1.000,"{""vi"":1.0}"
l2_interaction,L2 Interaction,telecom,vietnamese,VI,vi,vi,openai//project/lt200394-thllmV/jab/seacrowd/models/Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,qwen-3-235b-it,qwen-3-235b-it,data/simulations/l2_interaction/20260509_173928_telecom_llm_agent_Qwen3-235B-A22B-Instruct-2507-FP8_user_simulator_Qwen3-235B-A22B-Instruct-2507-FP8_crosslingual_vietnamese,[mobile_data_issue]bad_vpn|data_mode_off|data_usage_exceeded|user_abroad_roaming_disabled_off[PERSONA:None],14,3,2,2,12,0.142857,0.142857,0.857143,38,vi_0.857|en_0.143,"{""en"":0.142857,""vi"":0.857143}"
l2_interaction,L2 Interaction,telecom,vietnamese,VI,vi,vi,openai//project/lt200394-thllmV/jab/seacrowd/models/Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,qwen-3-235b-it,qwen-3-235b-it,data/simulations/l2_interaction/20260509_173928_telecom_llm_agent_Qwen3-235B-A22B-Instruct-2507-FP8_user_simulator_Qwen3-235B-A22B-Instruct-2507-FP8_crosslingual_vietnamese,[mobile_data_issue]bad_vpn|data_saver_mode_on|user_abroad_roaming_disabled_on[PERSONA:None],16,3,0,0,16,0.0,0.0,1.0,,vi_1.000,"{""vi"":1.0}"
l2_interaction,L2 Interaction,telecom,vietnamese,VI,vi,vi,openai//project/lt200394-thllmV/jab/seacrowd/models/Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,qwen-3-235b-it,qwen-3-235b-it,data/simulations/l2_interaction/20260509_173928_telecom_llm_agent_Qwen3-235B-A22B-Instruct-2507-FP8_user_simulator_Qwen3-235B-A22B-Instruct-2507-FP8_crosslingual_vietnamese,[mobile_data_issue]data_mode_off|data_usage_exceeded[PERSONA:None],19,3,2,2,17,0.105263,0.105263,0.894737,24,vi_0.895|en_0.105,"{""en"":0.105263,""vi"":0.894737}"
l2_interaction,L2 Interaction,telecom,vietnamese,VI,vi,vi,openai//project/lt200394-thllmV/jab/seacrowd/models/Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,qwen-3-235b-it,qwen-3-235b-it,data/simulations/l2_interaction/20260509_173928_telecom_llm_agent_Qwen3-235B-A22B-Instruct-2507-FP8_user_simulator_Qwen3-235B-A22B-Instruct-2507-FP8_crosslingual_vietnamese,[mobile_data_issue]data_mode_off|data_usage_exceeded|user_abroad_roaming_disabled_off[PERSONA:Hard],22,3,1,1,21,0.045455,0.045455,0.954545,60,vi_0.955|en_0.045,"{""en"":0.045455,""vi"":0.954545}"
l2_interaction,L2 Interaction,telecom,vietnamese,VI,vi,vi,openai//project/lt200394-thllmV/jab/seacrowd/models/Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,qwen-3-235b-it,qwen-3-235b-it,data/simulations/l2_interaction/20260509_173928_telecom_llm_agent_Qwen3-235B-A22B-Instruct-2507-FP8_user_simulator_Qwen3-235B-A22B-Instruct-2507-FP8_crosslingual_vietnamese,[mobile_data_issue]data_saver_mode_on|data_usage_exceeded[PERSONA:Easy],13,3,2,2,11,0.153846,0.153846,0.846154,44,vi_0.846|en_0.154,"{""en"":0.153846,""vi"":0.846154}"
l2_interaction,L2 Interaction,telecom,vietnamese,VI,vi,vi,openai//project/lt200394-thllmV/jab/seacrowd/models/Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,qwen-3-235b-it,qwen-3-235b-it,data/simulations/l2_interaction/20260509_173928_telecom_llm_agent_Qwen3-235B-A22B-Instruct-2507-FP8_user_simulator_Qwen3-235B-A22B-Instruct-2507-FP8_crosslingual_vietnamese,[mobile_data_issue]data_saver_mode_on|user_abroad_roaming_enabled_off[PERSONA:Easy],20,3,0,0,20,0.0,0.0,1.0,,vi_1.000,"{""vi"":1.0}"
l2_interaction,L2 Interaction,telecom,vietnamese,VI,vi,vi,openai//project/lt200394-thllmV/jab/seacrowd/models/Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,qwen-3-235b-it,qwen-3-235b-it,data/simulations/l2_interaction/20260509_173928_telecom_llm_agent_Qwen3-235B-A22B-Instruct-2507-FP8_user_simulator_Qwen3-235B-A22B-Instruct-2507-FP8_crosslingual_vietnamese,[mobile_data_issue]data_usage_exceeded|user_abroad_roaming_enabled_off[PERSONA:Easy],29,3,2,2,27,0.068966,0.068966,0.931034,48,vi_0.931|en_0.069,"{""en"":0.068966,""vi"":0.931034}"
l2_interaction,L2 Interaction,telecom,vietnamese,VI,vi,vi,openai//project/lt200394-thllmV/jab/seacrowd/models/Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,qwen-3-235b-it,qwen-3-235b-it,data/simulations/l2_interaction/20260509_173928_telecom_llm_agent_Qwen3-235B-A22B-Instruct-2507-FP8_user_simulator_Qwen3-235B-A22B-Instruct-2507-FP8_crosslingual_vietnamese,[service_issue]airplane_mode_on|break_apn_settings[PERSONA:Hard],21,3,0,0,21,0.0,0.0,1.0,,vi_1.000,"{""vi"":1.0}"
l2_interaction,L2 Interaction,telecom,vietnamese,VI,vi,vi,openai//project/lt200394-thllmV/jab/seacrowd/models/Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,qwen-3-235b-it,qwen-3-235b-it,data/simulations/l2_interaction/20260509_173928_telecom_llm_agent_Qwen3-235B-A22B-Instruct-2507-FP8_user_simulator_Qwen3-235B-A22B-Instruct-2507-FP8_crosslingual_vietnamese,[service_issue]airplane_mode_on|break_apn_settings|contract_end_suspension|lock_sim_card_pin[PERSONA:None],9,3,3,3,6,0.333333,0.333333,0.666667,14,vi_0.667|en_0.333,"{""en"":0.333333,""vi"":0.666667}"
l2_interaction,L2 Interaction,telecom,vietnamese,VI,vi,vi,openai//project/lt200394-thllmV/jab/seacrowd/models/Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,qwen-3-235b-it,qwen-3-235b-it,data/simulations/l2_interaction/20260509_173928_telecom_llm_agent_Qwen3-235B-A22B-Instruct-2507-FP8_user_simulator_Qwen3-235B-A22B-Instruct-2507-FP8_crosslingual_vietnamese,[service_issue]airplane_mode_on|break_apn_settings|contract_end_suspension|lock_sim_card_pin|unseat_sim_card[PERSONA:Easy],9,3,2,2,7,0.222222,0.222222,0.777778,14,vi_0.778|en_0.222,"{""en"":0.222222,""vi"":0.777778}"
l2_interaction,L2 Interaction,telecom,vietnamese,VI,vi,vi,openai//project/lt200394-thllmV/jab/seacrowd/models/Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,qwen-3-235b-it,qwen-3-235b-it,data/simulations/l2_interaction/20260509_173928_telecom_llm_agent_Qwen3-235B-A22B-Instruct-2507-FP8_user_simulator_Qwen3-235B-A22B-Instruct-2507-FP8_crosslingual_vietnamese,[service_issue]airplane_mode_on|break_apn_settings|contract_end_suspension|unseat_sim_card[PERSONA:Easy],9,3,1,1,8,0.111111,0.111111,0.888889,14,vi_0.889|en_0.111,"{""en"":0.111111,""vi"":0.888889}"
l2_interaction,L2 Interaction,telecom,vietnamese,VI,vi,vi,openai//project/lt200394-thllmV/jab/seacrowd/models/Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,qwen-3-235b-it,qwen-3-235b-it,data/simulations/l2_interaction/20260509_173928_telecom_llm_agent_Qwen3-235B-A22B-Instruct-2507-FP8_user_simulator_Qwen3-235B-A22B-Instruct-2507-FP8_crosslingual_vietnamese,[service_issue]airplane_mode_on|break_apn_settings|lock_sim_card_pin[PERSONA:None],13,3,1,1,12,0.076923,0.076923,0.923077,38,vi_0.923|en_0.077,"{""en"":0.076923,""vi"":0.923077}"
l2_interaction,L2 Interaction,telecom,vietnamese,VI,vi,vi,openai//project/lt200394-thllmV/jab/seacrowd/models/Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,qwen-3-235b-it,qwen-3-235b-it,data/simulations/l2_interaction/20260509_173928_telecom_llm_agent_Qwen3-235B-A22B-Instruct-2507-FP8_user_simulator_Qwen3-235B-A22B-Instruct-2507-FP8_crosslingual_vietnamese,[service_issue]airplane_mode_on|break_apn_settings|lock_sim_card_pin|overdue_bill_suspension[PERSONA:Hard],37,3,2,2,35,0.054054,0.054054,0.945946,56,vi_0.946|en_0.054,"{""en"":0.054054,""vi"":0.945946}"
l2_interaction,L2 Interaction,telecom,vietnamese,VI,vi,vi,openai//project/lt200394-thllmV/jab/seacrowd/models/Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,qwen-3-235b-it,qwen-3-235b-it,data/simulations/l2_interaction/20260509_173928_telecom_llm_agent_Qwen3-235B-A22B-Instruct-2507-FP8_user_simulator_Qwen3-235B-A22B-Instruct-2507-FP8_crosslingual_vietnamese,[service_issue]airplane_mode_on|break_apn_settings|lock_sim_card_pin|overdue_bill_suspension|unseat_sim_card[PERSONA:None],23,3,1,1,22,0.043478,0.043478,0.956522,40,vi_0.957|en_0.043,"{""en"":0.043478,""vi"":0.956522}"
l2_interaction,L2 Interaction,telecom,vietnamese,VI,vi,vi,openai//project/lt200394-thllmV/jab/seacrowd/models/Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,qwen-3-235b-it,qwen-3-235b-it,data/simulations/l2_interaction/20260509_173928_telecom_llm_agent_Qwen3-235B-A22B-Instruct-2507-FP8_user_simulator_Qwen3-235B-A22B-Instruct-2507-FP8_crosslingual_vietnamese,[service_issue]airplane_mode_on|break_apn_settings|lock_sim_card_pin|unseat_sim_card[PERSONA:None],22,3,2,2,20,0.090909,0.090909,0.909091,42,vi_0.909|en_0.091,"{""en"":0.090909,""vi"":0.909091}"
l2_interaction,L2 Interaction,telecom,vietnamese,VI,vi,vi,openai//project/lt200394-thllmV/jab/seacrowd/models/Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,qwen-3-235b-it,qwen-3-235b-it,data/simulations/l2_interaction/20260509_173928_telecom_llm_agent_Qwen3-235B-A22B-Instruct-2507-FP8_user_simulator_Qwen3-235B-A22B-Instruct-2507-FP8_crosslingual_vietnamese,[service_issue]airplane_mode_on|break_apn_settings|overdue_bill_suspension[PERSONA:None],23,3,2,2,21,0.086957,0.086957,0.913043,44,vi_0.913|en_0.087,"{""en"":0.086957,""vi"":0.913043}"
l2_interaction,L2 Interaction,telecom,vietnamese,VI,vi,vi,openai//project/lt200394-thllmV/jab/seacrowd/models/Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,qwen-3-235b-it,qwen-3-235b-it,data/simulations/l2_interaction/20260509_173928_telecom_llm_agent_Qwen3-235B-A22B-Instruct-2507-FP8_user_simulator_Qwen3-235B-A22B-Instruct-2507-FP8_crosslingual_vietnamese,[service_issue]airplane_mode_on|break_apn_settings|overdue_bill_suspension|unseat_sim_card[PERSONA:None],32,3,1,1,31,0.03125,0.03125,0.96875,60,vi_0.969|en_0.031,"{""en"":0.03125,""vi"":0.96875}"
l2_interaction,L2 Interaction,telecom,vietnamese,VI,vi,vi,openai//project/lt200394-thllmV/jab/seacrowd/models/Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,qwen-3-235b-it,qwen-3-235b-it,data/simulations/l2_interaction/20260509_173928_telecom_llm_agent_Qwen3-235B-A22B-Instruct-2507-FP8_user_simulator_Qwen3-235B-A22B-Instruct-2507-FP8_crosslingual_vietnamese,[service_issue]airplane_mode_on|break_apn_settings|unseat_sim_card[PERSONA:None],12,3,0,0,12,0.0,0.0,1.0,,vi_1.000,"{""vi"":1.0}"
l2_interaction,L2 Interaction,telecom,vietnamese,VI,vi,vi,openai//project/lt200394-thllmV/jab/seacrowd/models/Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,qwen-3-235b-it,qwen-3-235b-it,data/simulations/l2_interaction/20260509_173928_telecom_llm_agent_Qwen3-235B-A22B-Instruct-2507-FP8_user_simulator_Qwen3-235B-A22B-Instruct-2507-FP8_crosslingual_vietnamese,[service_issue]airplane_mode_on|contract_end_suspension|lock_sim_card_pin|unseat_sim_card[PERSONA:Hard],10,3,2,2,8,0.2,0.2,0.8,14,vi_0.800|en_0.200,"{""en"":0.2,""vi"":0.8}"
l2_interaction,L2 Interaction,telecom,vietnamese,VI,vi,vi,openai//project/lt200394-thllmV/jab/seacrowd/models/Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,qwen-3-235b-it,qwen-3-235b-it,data/simulations/l2_interaction/20260509_173928_telecom_llm_agent_Qwen3-235B-A22B-Instruct-2507-FP8_user_simulator_Qwen3-235B-A22B-Instruct-2507-FP8_crosslingual_vietnamese,[service_issue]airplane_mode_on|lock_sim_card_pin[PERSONA:Easy],13,3,2,2,11,0.153846,0.153846,0.846154,28,vi_0.846|en_0.154,"{""en"":0.153846,""vi"":0.846154}"
l2_interaction,L2 Interaction,telecom,vietnamese,VI,vi,vi,openai//project/lt200394-thllmV/jab/seacrowd/models/Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,qwen-3-235b-it,qwen-3-235b-it,data/simulations/l2_interaction/20260509_173928_telecom_llm_agent_Qwen3-235B-A22B-Instruct-2507-FP8_user_simulator_Qwen3-235B-A22B-Instruct-2507-FP8_crosslingual_vietnamese,[service_issue]airplane_mode_on|lock_sim_card_pin|overdue_bill_suspension[PERSONA:Easy],34,3,2,2,32,0.058824,0.058824,0.941176,46,vi_0.941|en_0.059,"{""en"":0.058824,""vi"":0.941176}"
l2_interaction,L2 Interaction,telecom,vietnamese,VI,vi,vi,openai//project/lt200394-thllmV/jab/seacrowd/models/Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,qwen-3-235b-it,qwen-3-235b-it,data/simulations/l2_interaction/20260509_173928_telecom_llm_agent_Qwen3-235B-A22B-Instruct-2507-FP8_user_simulator_Qwen3-235B-A22B-Instruct-2507-FP8_crosslingual_vietnamese,[service_issue]airplane_mode_on|lock_sim_card_pin|overdue_bill_suspension|unseat_sim_card[PERSONA:Easy],22,3,2,2,20,0.090909,0.090909,0.909091,32,vi_0.909|en_0.091,"{""en"":0.090909,""vi"":0.909091}"
l2_interaction,L2 Interaction,telecom,vietnamese,VI,vi,vi,openai//project/lt200394-thllmV/jab/seacrowd/models/Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,qwen-3-235b-it,qwen-3-235b-it,data/simulations/l2_interaction/20260509_173928_telecom_llm_agent_Qwen3-235B-A22B-Instruct-2507-FP8_user_simulator_Qwen3-235B-A22B-Instruct-2507-FP8_crosslingual_vietnamese,[service_issue]airplane_mode_on|lock_sim_card_pin|unseat_sim_card[PERSONA:Hard],12,3,0,0,12,0.0,0.0,1.0,,vi_1.000,"{""vi"":1.0}"
l2_interaction,L2 Interaction,telecom,vietnamese,VI,vi,vi,openai//project/lt200394-thllmV/jab/seacrowd/models/Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,qwen-3-235b-it,qwen-3-235b-it,data/simulations/l2_interaction/20260509_173928_telecom_llm_agent_Qwen3-235B-A22B-Instruct-2507-FP8_user_simulator_Qwen3-235B-A22B-Instruct-2507-FP8_crosslingual_vietnamese,[service_issue]airplane_mode_on|overdue_bill_suspension[PERSONA:None],20,3,0,0,20,0.0,0.0,1.0,,vi_1.000,"{""vi"":1.0}"
l2_interaction,L2 Interaction,telecom,vietnamese,VI,vi,vi,openai//project/lt200394-thllmV/jab/seacrowd/models/Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,qwen-3-235b-it,qwen-3-235b-it,data/simulations/l2_interaction/20260509_173928_telecom_llm_agent_Qwen3-235B-A22B-Instruct-2507-FP8_user_simulator_Qwen3-235B-A22B-Instruct-2507-FP8_crosslingual_vietnamese,[service_issue]airplane_mode_on|overdue_bill_suspension|unseat_sim_card[PERSONA:Easy],33,3,1,1,32,0.030303,0.030303,0.969697,54,vi_0.970|en_0.030,"{""en"":0.030303,""vi"":0.969697}"
l2_interaction,L2 Interaction,telecom,vietnamese,VI,vi,vi,openai//project/lt200394-thllmV/jab/seacrowd/models/Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,qwen-3-235b-it,qwen-3-235b-it,data/simulations/l2_interaction/20260509_173928_telecom_llm_agent_Qwen3-235B-A22B-Instruct-2507-FP8_user_simulator_Qwen3-235B-A22B-Instruct-2507-FP8_crosslingual_vietnamese,[service_issue]airplane_mode_on|unseat_sim_card[PERSONA:None],6,3,0,0,6,0.0,0.0,1.0,,vi_1.000,"{""vi"":1.0}"
l2_interaction,L2 Interaction,telecom,vietnamese,VI,vi,vi,openai//project/lt200394-thllmV/jab/seacrowd/models/Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,qwen-3-235b-it,qwen-3-235b-it,data/simulations/l2_interaction/20260509_173928_telecom_llm_agent_Qwen3-235B-A22B-Instruct-2507-FP8_user_simulator_Qwen3-235B-A22B-Instruct-2507-FP8_crosslingual_vietnamese,[service_issue]break_apn_settings|contract_end_suspension|lock_sim_card_pin[PERSONA:Hard],11,3,1,1,10,0.090909,0.090909,0.909091,14,vi_0.909|en_0.091,"{""en"":0.090909,""vi"":0.909091}"
l2_interaction,L2 Interaction,telecom,vietnamese,VI,vi,vi,openai//project/lt200394-thllmV/jab/seacrowd/models/Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,qwen-3-235b-it,qwen-3-235b-it,data/simulations/l2_interaction/20260509_173928_telecom_llm_agent_Qwen3-235B-A22B-Instruct-2507-FP8_user_simulator_Qwen3-235B-A22B-Instruct-2507-FP8_crosslingual_vietnamese,[service_issue]break_apn_settings|contract_end_suspension|lock_sim_card_pin|unseat_sim_card[PERSONA:Hard],11,3,1,1,10,0.090909,0.090909,0.909091,14,vi_0.909|en_0.091,"{""en"":0.090909,""vi"":0.909091}"
